vcestil,vcmater,vccolor,estilo-mat-col,programa,asignado,fpespunte,qfpespu,fmontado,qfmonta,totpares
16051,VB,P7,16051VBP7,29/08/2016,30,  -   -,0,20/09/2016,9,16
16051,VB,UP,16051VBUP,29/08/2016,30,  -   -,0,20/09/2016,9,160
16052,DU,IC,16052DUIC,29/08/2016,30,  -   -,0,20/09/2016,9,16
16052,VB,OS,16052VBOS,29/08/2016,30,  -   -,0,20/09/2016,9,307
16052,VB,PL,16052VBPL,29/08/2016,30,  -   -,0,20/09/2016,9,242
16052,VB,SG,16052VBSG,29/08/2016,30,  -   -,0,20/09/2016,9,219
16053,SK,BL,16053SKBL,29/08/2016,10,  -   -,0,30/09/2016,9,48
16053,VB,TU,16053VBTU,29/08/2016,10,  -   -,0,30/09/2016,9,69
17011,P1,BL,17011P1BL,29/08/2016,30,  -   -,0,20/09/2016,9,16
17011,P1,NE,17011P1NE,29/08/2016,30,  -   -,0,20/09/2016,9,16
17012,SC,N_,17012SCN_,29/08/2016,30,  -   -,0,20/09/2016,9,16
17012,SH,PL,17012SHPL,29/08/2016,30,  -   -,0,20/09/2016,9,16
17012,VX,NE,17012VXNE,29/08/2016,10,  -   -,0,30/09/2016,9,221
20081,GL,OS,20081GLOS,29/08/2016,30,  -   -,0,20/09/2016,9,16
20081,GL,PL,20081GLPL,29/08/2016,10,  -   -,0,30/09/2016,9,13
40071,CM,NE,40071CMNE,29/08/2016,30,  -   -,0,20/09/2016,9,32
40071,TR,OS,40071TROS,29/08/2016,30,  -   -,0,20/09/2016,9,16
40071,TR,PL,40071TRPL,29/08/2016,30,  -   -,0,20/09/2016,9,16
40071,VB,GR,40071VBGR,29/08/2016,10,  -   -,0,30/09/2016,9,26
40071,VB,M1,40071VBM1,29/08/2016,10,  -   -,0,30/09/2016,9,12
40072,KS,NE,40072KSNE,29/08/2016,10,  -   -,0,30/09/2016,9,15
40074,CH,AM,40074CHAM,29/08/2016,30,  -   -,0,20/09/2016,9,16
40074,CH,HP,40074CHHP,29/08/2016,10,  -   -,0,30/09/2016,9,14
40074,CH,M_,40074CHM_,29/08/2016,30,  -   -,0,20/09/2016,9,16
40074,CH,NE,40074CHNE,29/08/2016,10,  -   -,0,30/09/2016,9,375
40074,NB,NE,40074NBNE,29/08/2016,10,  -   -,0,30/09/2016,9,12
40074,VB,NV,40074VBNV,29/08/2016,10,  -   -,0,30/09/2016,9,16
16052,DU,IC,16052DUIC,31/08/2016,10,  -   -,0,04/10/2016,9,605
17011,P1,BL,17011P1BL,31/08/2016,10,  -   -,0,04/10/2016,9,239
17011,P1,NE,17011P1NE,31/08/2016,10,  -   -,0,04/10/2016,9,61
16052,NA,BL,16052NABL,02/09/2016,10,  -   -,0,07/10/2016,9,44
16052,VB,OS,16052VBOS,02/09/2016,10,  -   -,0,07/10/2016,9,132
16052,VB,PL,16052VBPL,02/09/2016,10,  -   -,0,07/10/2016,9,189
16052,VB,SG,16052VBSG,02/09/2016,10,  -   -,0,07/10/2016,9,334
16051,EC,NE,16051ECNE,05/09/2016,20,  -   -,0,20/09/2016,9,325
16051,EC,SO,16051ECSO,05/09/2016,20,  -   -,0,20/09/2016,9,717
16051,LE,NE,16051LENE,05/09/2016,20,  -   -,0,20/09/2016,9,209
16051,VB,M1,16051VBM1,05/09/2016,20,  -   -,0,20/09/2016,9,255
16053,SK,BL,16053SKBL,05/09/2016,10,  -   -,0,07/10/2016,9,91
16053,SK,NE,16053SKNE,05/09/2016,10,  -   -,0,07/10/2016,9,30
16053,VB,TU,16053VBTU,05/09/2016,10,  -   -,0,07/10/2016,9,30
17011,IN,OS,17011INOS,05/09/2016,10,  -   -,0,07/10/2016,9,36
17011,IN,PL,17011INPL,05/09/2016,10,  -   -,0,07/10/2016,9,36
17012,SH,PL,17012SHPL,05/09/2016,10,  -   -,0,07/10/2016,9,70
40071,TR,OS,40071TROS,05/09/2016,10,  -   -,0,07/10/2016,9,112
40074,CH,NE,40074CHNE,05/09/2016,10,  -   -,0,07/10/2016,9,189
40074,NB,NE,40074NBNE,05/09/2016,10,  -   -,0,07/10/2016,9,30
40074,VB,M1,40074VBM1,05/09/2016,10,  -   -,0,07/10/2016,9,30
13901,DU,AL,13901DUAL,06/09/2016,30,  -   -,0,27/09/2016,9,60
13901,DU,NE,13901DUNE,06/09/2016,30,  -   -,0,27/09/2016,9,60
13901,DU,N_,13901DUN_,06/09/2016,30,  -   -,0,27/09/2016,9,60
13901,DU,VI,13901DUVI,06/09/2016,30,  -   -,0,27/09/2016,9,60
13904,CH,NE,13904CHNE,06/09/2016,30,  -   -,0,27/09/2016,9,60
16051,LE,PL,16051LEPL,06/09/2016,30,  -   -,0,20/09/2016,9,80
16051,RB,NE,16051RBNE,06/09/2016,30,  -   -,0,20/09/2016,9,186
16051,VB,M1,16051VBM1,06/09/2016,20,  -   -,0,23/09/2016,9,462
16051,VB,P7,16051VBP7,06/09/2016,30,  -   -,0,23/09/2016,9,66
16052,VB,PL,16052VBPL,06/09/2016,20,  -   -,0,23/09/2016,9,200
16052,VB,SG,16052VBSG,06/09/2016,20,  -   -,0,23/09/2016,9,200
17011,P1,BL,17011P1BL,06/09/2016,30,  -   -,0,23/09/2016,9,27
17012,SC,N_,17012SCN_,06/09/2016,30,  -   -,0,23/09/2016,9,72
17012,SH,PL,17012SHPL,06/09/2016,30,  -   -,0,23/09/2016,9,62
40071,TR,OS,40071TROS,06/09/2016,20,  -   -,0,30/09/2016,9,199
40074,CH,NE,40074CHNE,06/09/2016,20,  -   -,0,27/09/2016,9,137
40076,RP,NE,40076RPNE,08/09/2016,6,  -   -,0,30/09/2016,9,55
40076,VB,PL,40076VBPL,08/09/2016,6,  -   -,0,30/09/2016,9,79
16051,AO,NE,16051AONE,09/09/2016,30,  -   -,0,23/09/2016,9,112
16051,LE,PL,16051LEPL,09/09/2016,30,  -   -,0,23/09/2016,9,132
17012,SC,N_,17012SCN_,09/09/2016,30,  -   -,0,23/09/2016,9,116
17012,SH,PL,17012SHPL,09/09/2016,30,  -   -,0,23/09/2016,9,27
40076,RP,NE,40076RPNE,09/09/2016,20,  -   -,0,04/10/2016,9,632
40076,VB,PL,40076VBPL,09/09/2016,20,  -   -,0,14/10/2016,9,547
16053,SK,BL,16053SKBL,12/09/2016,10,  -   -,0,14/10/2016,9,358
16053,SK,NE,16053SKNE,12/09/2016,10,  -   -,0,11/10/2016,9,36
16053,VB,TU,16053VBTU,12/09/2016,10,  -   -,0,11/10/2016,9,510
17011,P1,BL,17011P1BL,13/09/2016,10,  -   -,0,18/10/2016,9,261
17011,P1,NE,17011P1NE,13/09/2016,10,  -   -,0,18/10/2016,9,92
17011,VB,NB,17011VBNB,13/09/2016,10,  -   -,0,18/10/2016,9,24
20081,GL,NE,20081GLNE,14/09/2016,10,  -   -,0,14/10/2016,9,57
20081,GL,OS,20081GLOS,14/09/2016,10,  -   -,0,14/10/2016,9,57
20081,GL,PL,20081GLPL,14/09/2016,10,  -   -,0,14/10/2016,9,57
40074,CH,NE,40074CHNE,14/09/2016,10,  -   -,0,11/10/2016,9,347
40074,VB,NV,40074VBNV,14/09/2016,10,  -   -,0,14/10/2016,9,24
16051,AO,NE,16051AONE,20/09/2016,30,  -   -,0,30/09/2016,9,19
16051,RB,OS,16051RBOS,20/09/2016,30,  -   -,0,30/09/2016,9,53
17011,P1,BL,17011P1BL,20/09/2016,30,  -   -,0,30/09/2016,9,97
16051,RB,OS,16051RBOS,26/09/2016,30,  -   -,0,07/10/2016,9,39
17011,P1,BL,17011P1BL,26/09/2016,30,  -   -,0,07/10/2016,9,36
17012,VX,NE,17012VXNE,26/09/2016,30,  -   -,0,07/10/2016,9,100
16053,SK,BL,16053SKBL,28/09/2016,10,  -   -,0,14/10/2016,9,111
16053,SK,NE,16053SKNE,28/09/2016,10,  -   -,0,14/10/2016,9,54
16053,VB,TU,16053VBTU,28/09/2016,10,  -   -,0,14/10/2016,9,352
16055,VB,NE,16055VBNE,28/09/2016,10,  -   -,0,18/10/2016,9,336
17011,P1,BL,17011P1BL,03/10/2016,10,  -   -,0,18/10/2016,9,43
17011,P1,NE,17011P1NE,03/10/2016,10,  -   -,0,18/10/2016,9,46
17012,SH,PL,17012SHPL,03/10/2016,10,  -   -,0,18/10/2016,9,21
20081,GL,NE,20081GLNE,10/10/2016,10,  -   -,0,14/10/2016,9,13
20081,GL,OS,20081GLOS,10/10/2016,10,  -   -,0,14/10/2016,9,9
20081,GL,PL,20081GLPL,10/10/2016,10,  -   -,0,14/10/2016,9,19
16053,SK,BL,16053SKBL,11/10/2016,10,  -   -,0,21/10/2016,9,148
16053,SK,NE,16053SKNE,11/10/2016,10,  -   -,0,21/10/2016,9,130
17011,IN,PL,17011INPL,11/10/2016,10,  -   -,0,21/10/2016,9,24
17011,P1,BL,17011P1BL,11/10/2016,10,  -   -,0,21/10/2016,9,32
17011,P1,NE,17011P1NE,11/10/2016,10,  -   -,0,21/10/2016,9,79
17011,VB,BN,17011VBBN,11/10/2016,10,  -   -,0,21/10/2016,9,30
17012,SC,N_,17012SCN_,11/10/2016,10,  -   -,0,21/10/2016,9,56
17012,SH,PL,17012SHPL,11/10/2016,10,  -   -,0,21/10/2016,9,252
17012,VX,NE,17012VXNE,11/10/2016,10,  -   -,0,25/10/2016,9,238
16053,SK,BL,16053SKBL,12/10/2016,10,  -   -,0,21/10/2016,9,61
16053,SK,NE,16053SKNE,12/10/2016,10,  -   -,0,21/10/2016,9,12
16053,VB,TU,16053VBTU,12/10/2016,10,  -   -,0,21/10/2016,9,85
16063,SC,NE,16063SCNE,12/10/2016,10,  -   -,0,21/10/2016,9,445
16063,LZ,OR,16063LZOR,13/10/2016,10,  -   -,0,21/10/2016,9,170
16063,SC,NE,16063SCNE,13/10/2016,10,  -   -,0,25/10/2016,9,236
17011,P1,NE,17011P1NE,13/10/2016,10,  -   -,0,25/10/2016,9,260
16051,VB,UP,16051VBUP,14/10/2016,30,  -   -,0,25/10/2016,9,20
16063,SC,NE,16063SCNE,14/10/2016,10,  -   -,0,25/10/2016,9,356
17011,P1,BL,17011P1BL,14/10/2016,10,  -   -,0,25/10/2016,9,458
17011,P1,NE,17011P1NE,17/10/2016,10,  -   -,0,28/10/2016,9,290
17012,SC,N_,17012SCN_,17/10/2016,10,  -   -,0,28/10/2016,9,60
17012,SH,PL,17012SHPL,17/10/2016,10,  -   -,0,28/10/2016,9,362
17012,VX,NE,17012VXNE,17/10/2016,10,  -   -,0,28/10/2016,9,8
20081,GL,NE,20081GLNE,17/10/2016,10,  -   -,0,04/11/2016,9,30
20081,GL,OS,20081GLOS,17/10/2016,10,  -   -,0,04/11/2016,9,26
20081,GL,PL,20081GLPL,17/10/2016,10,  -   -,0,28/10/2016,9,22
40076,RP,NE,40076RPNE,18/10/2016,10,  -   -,0,28/10/2016,9,12
40076,VB,PL,40076VBPL,18/10/2016,10,  -   -,0,04/11/2016,9,550
16053,SK,BL,16053SKBL,19/10/2016,10,  -   -,0,04/11/2016,9,12
16063,LZ,OR,16063LZOR,19/10/2016,10,  -   -,0,25/10/2016,9,12
16063,SC,NE,16063SCNE,19/10/2016,10,  -   -,0,25/10/2016,9,12
16063,VB,M1,16063VBM1,19/10/2016,10,  -   -,0,25/10/2016,9,12
17011,IN,OS,17011INOS,19/10/2016,10,  -   -,0,28/10/2016,9,12
17011,IN,PL,17011INPL,19/10/2016,10,  -   -,0,28/10/2016,9,12
17011,P1,BL,17011P1BL,19/10/2016,10,  -   -,0,28/10/2016,9,9
17011,P1,NE,17011P1NE,19/10/2016,10,  -   -,0,28/10/2016,9,15
17012,SC,N_,17012SCN_,19/10/2016,10,  -   -,0,28/10/2016,9,15
17012,VX,NE,17012VXNE,19/10/2016,10,  -   -,0,28/10/2016,9,24
40076,RP,NE,40076RPNE,19/10/2016,10,  -   -,0,04/11/2016,9,63
40076,VB,PL,40076VBPL,19/10/2016,10,  -   -,0,04/11/2016,9,63
16051,RB,NE,16051RBNE,20/10/2016,10,  -   -,0,04/11/2016,9,810
16051,RB,NE,16051RBNE,21/10/2016,10,  -   -,0,04/11/2016,9,784
BO004,LZ,GR,BO004LZGR,21/10/2016,82,  -   -,0,10/10/2016,9,1
BO007,C7,BR,BO007C7BR,21/10/2016,82,  -   -,0,10/10/2016,9,2
BO007,TQ,NE,BO007TQNE,21/10/2016,82,  -   -,0,10/10/2016,9,2
BO008,AT,NE,BO008ATNE,21/10/2016,82,  -   -,0,10/10/2016,9,2
BO008,TQ,NE,BO008TQNE,21/10/2016,82,  -   -,0,10/10/2016,9,3
BO009,AT,BU,BO009ATBU,21/10/2016,82,  -   -,0,10/10/2016,9,1
BO009,SI,N_,BO009SIN_,21/10/2016,82,  -   -,0,10/10/2016,9,1
16051,VB,UP,16051VBUP,24/10/2016,30,  -   -,0,09/11/2016,9,46
16052,VB,SG,16052VBSG,24/10/2016,10,  -   -,0,08/11/2016,9,1150
16052,DU,IC,16052DUIC,25/10/2016,10,  -   -,0,08/11/2016,9,238
16052,VB,OS,16052VBOS,25/10/2016,10,  -   -,0,08/11/2016,9,83
16052,VB,PL,16052VBPL,25/10/2016,10,  -   -,0,08/11/2016,9,505
16053,SK,BL,16053SKBL,26/10/2016,10,  -   -,0,09/11/2016,9,84
16053,SK,NE,16053SKNE,26/10/2016,10,  -   -,0,09/11/2016,9,61
16053,VB,TU,16053VBTU,26/10/2016,10,  -   -,0,09/11/2016,9,61
40076,RP,NE,40076RPNE,26/10/2016,10,  -   -,0,09/11/2016,9,21
40076,VB,PL,40076VBPL,26/10/2016,10,  -   -,0,09/11/2016,9,306
16051,AO,NE,16051AONE,27/10/2016,10,  -   -,0,09/11/2016,9,198
16051,EC,NE,16051ECNE,27/10/2016,10,  -   -,0,09/11/2016,9,87
16051,EC,PL,16051ECPL,27/10/2016,10,  -   -,0,09/11/2016,9,41
16051,EC,SO,16051ECSO,27/10/2016,10,  -   -,0,09/11/2016,9,279
16051,RB,NE,16051RBNE,27/10/2016,10,  -   -,0,11/11/2016,9,199
16051,RB,OS,16051RBOS,27/10/2016,10,  -   -,0,11/11/2016,9,141
16051,LE,NE,16051LENE,28/10/2016,10,  -   -,0,11/11/2016,9,61
16051,VB,M1,16051VBM1,28/10/2016,10,  -   -,0,11/11/2016,9,71
16051,VB,P7,16051VBP7,28/10/2016,10,  -   -,0,11/11/2016,9,109
16051,VB,UP,16051VBUP,28/10/2016,10,  -   -,0,11/11/2016,9,113
16052,DU,IC,16052DUIC,28/10/2016,10,  -   -,0,11/11/2016,9,67
16052,TF,AP,16052TFAP,28/10/2016,10,  -   -,0,11/11/2016,9,15
16052,VB,SG,16052VBSG,28/10/2016,10,  -   -,0,11/11/2016,9,186
16053,SK,BL,16053SKBL,28/10/2016,10,  -   -,0,11/11/2016,9,148
16053,SK,NE,16053SKNE,28/10/2016,10,  -   -,0,11/11/2016,9,63
16053,VB,TU,16053VBTU,28/10/2016,10,  -   -,0,11/11/2016,9,75
16051,AO,NE,16051AONE,31/10/2016,30,  -   -,0,11/11/2016,9,55
16051,GL,OR,16051GLOR,31/10/2016,30,  -   -,0,11/11/2016,9,60
16051,SI,AM,16051SIAM,31/10/2016,30,  -   -,0,11/11/2016,9,60
16063,LZ,OR,16063LZOR,31/10/2016,30,  -   -,0,15/11/2016,9,60
16063,SC,NE,16063SCNE,31/10/2016,30,  -   -,0,15/11/2016,9,60
20081,GL,NE,20081GLNE,31/10/2016,10,  -   -,0,15/11/2016,9,90
20081,GL,OS,20081GLOS,31/10/2016,10,  -   -,0,15/11/2016,9,28
20081,GL,PL,20081GLPL,31/10/2016,10,  -   -,0,15/11/2016,9,53
40076,RP,NE,40076RPNE,31/10/2016,10,  -   -,0,11/11/2016,9,12
40076,VB,PL,40076VBPL,31/10/2016,10,  -   -,0,11/11/2016,9,18
16052,DU,IC,16052DUIC,02/11/2016,10,  -   -,0,15/11/2016,9,13
16052,VB,OS,16052VBOS,02/11/2016,10,  -   -,0,15/11/2016,9,38
16052,VB,PL,16052VBPL,02/11/2016,10,  -   -,0,15/11/2016,9,100
16052,VB,SG,16052VBSG,02/11/2016,10,  -   -,0,15/11/2016,9,159
16053,SK,NE,16053SKNE,02/11/2016,10,  -   -,0,11/11/2016,9,140
17012,EP,OO,17012EPOO,02/11/2016,2,  -   -,0,06/12/2016,9,37
17012,SC,N_,17012SCN_,02/11/2016,2,  -   -,0,29/11/2016,9,46
17012,SH,PL,17012SHPL,02/11/2016,2,  -   -,0,29/11/2016,9,415
17012,SI,B5,17012SIB5,02/11/2016,2,  -   -,0,29/11/2016,9,66
17012,VX,NE,17012VXNE,02/11/2016,2,  -   -,0,06/12/2016,9,164
20081,GL,OS,20081GLOS,03/11/2016,10,  -   -,0,15/11/2016,9,21
40076,RP,NE,40076RPNE,03/11/2016,10,  -   -,0,15/11/2016,9,14
17012,SC,N_,17012SCN_,04/11/2016,2,  -   -,0,06/12/2016,9,22
30222,TC,AL,30222TCAL,07/11/2016,30,  -   -,0,18/11/2016,9,244
30222,TC,NE,30222TCNE,07/11/2016,30,  -   -,0,18/11/2016,9,244
30222,TC,VE,30222TCVE,07/11/2016,30,  -   -,0,23/11/2016,9,60
30222,TC,VI,30222TCVI,07/11/2016,30,  -   -,0,18/11/2016,9,244
35222,TX,BA,35222TXBA,07/11/2016,10,  -   -,0,23/11/2016,9,139
35222,TX,NB,35222TXNB,07/11/2016,10,  -   -,0,23/11/2016,9,389
35222,TX,TB,35222TXTB,07/11/2016,10,  -   -,0,23/11/2016,9,401
16051,LE,NE,16051LENE,08/11/2016,20,  -   -,0,23/11/2016,9,204
16051,VB,M1,16051VBM1,08/11/2016,20,  -   -,0,25/11/2016,9,701
16051,AO,NE,16051AONE,09/11/2016,20,  -   -,0,25/11/2016,9,154
16051,EC,PL,16051ECPL,09/11/2016,20,  -   -,0,25/11/2016,9,202
16051,EC,SO,16051ECSO,09/11/2016,20,  -   -,0,25/11/2016,9,27
16051,GL,OR,16051GLOR,09/11/2016,20,  -   -,0,25/11/2016,9,178
16051,NM,M2,16051NMM2,09/11/2016,20,  -   -,0,25/11/2016,9,79
16051,RB,NE,16051RBNE,09/11/2016,20,  -   -,0,25/11/2016,9,15
16051,RB,OS,16051RBOS,09/11/2016,20,  -   -,0,25/11/2016,9,64
16051,SI,AM,16051SIAM,09/11/2016,20,  -   -,0,25/11/2016,9,113
16051,VB,UP,16051VBUP,09/11/2016,20,  -   -,0,25/11/2016,9,46
16052,DU,IC,16052DUIC,09/11/2016,10,  -   -,0,15/11/2016,9,12
16052,GL,BE,16052GLBE,09/11/2016,10,  -   -,0,15/11/2016,9,482
16052,NA,BL,16052NABL,09/11/2016,10,  -   -,0,18/11/2016,9,18
16052,VB,PL,16052VBPL,09/11/2016,10,  -   -,0,18/11/2016,9,386
16052,DU,RO,16052DURO,10/11/2016,20,  -   -,0,25/11/2016,9,129
16052,GL,BE,16052GLBE,10/11/2016,20,  -   -,0,25/11/2016,9,54
16052,VB,OS,16052VBOS,10/11/2016,20,  -   -,0,25/11/2016,9,89
16052,VB,PL,16052VBPL,10/11/2016,20,  -   -,0,25/11/2016,9,35
16052,VB,SG,16052VBSG,10/11/2016,20,  -   -,0,25/11/2016,9,43
16053,SK,BL,16053SKBL,10/11/2016,20,  -   -,0,25/11/2016,9,149
16053,SK,NE,16053SKNE,10/11/2016,20,  -   -,0,25/11/2016,9,81
16053,VB,TU,16053VBTU,10/11/2016,20,  -   -,0,25/11/2016,9,452
16063,SC,NE,16063SCNE,10/11/2016,10,  -   -,0,18/11/2016,9,76
20081,GL,NE,20081GLNE,10/11/2016,10,  -   -,0,18/11/2016,9,12
20081,GL,PL,20081GLPL,10/11/2016,10,  -   -,0,18/11/2016,9,21
40076,RP,NE,40076RPNE,10/11/2016,10,  -   -,0,18/11/2016,9,23
17012,SC,N_,17012SCN_,11/11/2016,10,  -   -,0,06/12/2016,9,87
17012,SH,PL,17012SHPL,11/11/2016,10,  -   -,0,08/12/2016,9,12
17012,VX,NE,17012VXNE,11/11/2016,10,  -   -,0,06/12/2016,9,32
16051,GL,B5,16051GLB5,14/11/2016,30,  -   -,0,25/11/2016,9,60
16051,VB,UP,16051VBUP,14/11/2016,30,  -   -,0,25/11/2016,9,20
16052,VB,SG,16052VBSG,14/11/2016,30,  -   -,0,25/11/2016,9,43
17011,ME,AL,17011MEAL,14/11/2016,2,  -   -,0,06/12/2016,9,89
17012,SC,N_,17012SCN_,14/11/2016,2,  -   -,0,06/12/2016,9,19
17012,SH,PL,17012SHPL,14/11/2016,2,  -   -,0,06/12/2016,9,24
17012,SI,B5,17012SIB5,14/11/2016,2,  -   -,0,06/12/2016,9,24
17012,VX,NE,17012VXNE,14/11/2016,2,  -   -,0,06/12/2016,9,62
17013,P1,M2,17013P1M2,14/11/2016,2,  -   -,0,09/12/2016,9,35
17013,SI,P4,17013SIP4,14/11/2016,2,  -   -,0,09/12/2016,9,12
17014,P1,OR,17014P1OR,14/11/2016,2,  -   -,0,09/12/2016,9,12
35222,TX,BA,35222TXBA,14/11/2016,10,  -   -,0,25/11/2016,9,21
35222,TX,NB,35222TXNB,14/11/2016,10,  -   -,0,25/11/2016,9,67
35222,TX,TB,35222TXTB,14/11/2016,10,  -   -,0,25/11/2016,9,68
40076,VB,PL,40076VBPL,14/11/2016,10,  -   -,0,25/11/2016,9,40
16053,SK,BL,16053SKBL,15/11/2016,10,  -   -,0,25/11/2016,9,138
16053,VB,TU,16053VBTU,15/11/2016,10,  -   -,0,25/11/2016,9,124
30021,SC,AM,30021SCAM,15/11/2016,10,  -   -,0,29/11/2016,9,12
30021,SC,TN,30021SCTN,15/11/2016,10,  -   -,0,29/11/2016,9,12
30022,CH,N_,30022CHN_,15/11/2016,10,  -   -,0,29/11/2016,9,134
30022,EP,OR,30022EPOR,15/11/2016,10,  -   -,0,29/11/2016,9,219
30022,NB,NE,30022NBNE,15/11/2016,10,  -   -,0,29/11/2016,9,77
30022,SV,BL,30022SVBL,15/11/2016,10,  -   -,0,29/11/2016,9,131
20081,GL,NE,20081GLNE,16/11/2016,10,  -   -,0,02/12/2016,9,72
20081,GL,OS,20081GLOS,16/11/2016,10,  -   -,0,02/12/2016,9,48
40076,RP,NE,40076RPNE,16/11/2016,10,  -   -,0,29/11/2016,9,24
40076,VB,PL,40076VBPL,16/11/2016,10,  -   -,0,29/11/2016,9,24
16051,GL,OR,16051GLOR,17/11/2016,29,  -   -,0,13/12/2016,9,145
17011,P1,AL,17011P1AL,21/11/2016,2,  -   -,0,06/12/2016,9,20
17011,P1,BL,17011P1BL,21/11/2016,2,  -   -,0,06/12/2016,9,44
17011,P1,NE,17011P1NE,21/11/2016,2,  -   -,0,06/12/2016,9,13
17011,TX,BN,17011TXBN,21/11/2016,2,  -   -,0,06/12/2016,9,15
17011,VB,NB,17011VBNB,21/11/2016,2,  -   -,0,06/12/2016,9,11
17012,SC,N_,17012SCN_,21/11/2016,2,  -   -,0,06/12/2016,9,93
17013,P1,M2,17013P1M2,21/11/2016,2,  -   -,0,09/12/2016,9,37
17014,GL,BE,17014GLBE,21/11/2016,2,  -   -,0,09/12/2016,9,13
17014,P1,M2,17014P1M2,21/11/2016,2,  -   -,0,09/12/2016,9,52
17014,P1,OR,17014P1OR,21/11/2016,2,  -   -,0,09/12/2016,9,352
16064,SP,GR,16064SPGR,23/11/2016,20,  -   -,0,02/12/2016,9,220
16064,SP,HU,16064SPHU,23/11/2016,20,  -   -,0,02/12/2016,9,220
16064,SP,MO,16064SPMO,23/11/2016,20,  -   -,0,02/12/2016,9,220
16064,SP,NE,16064SPNE,23/11/2016,20,  -   -,0,02/12/2016,9,220
20081,DU,N_,20081DUN_,23/11/2016,20,  -   -,0,02/12/2016,9,60
20081,NM,M2,20081NMM2,23/11/2016,20,  -   -,0,02/12/2016,9,60
16053,SK,BL,16053SKBL,24/11/2016,10,  -   -,0,06/12/2016,9,87
16053,SK,NE,16053SKNE,24/11/2016,10,  -   -,0,06/12/2016,9,73
16053,VB,TU,16053VBTU,24/11/2016,10,  -   -,0,06/12/2016,9,149
16064,SP,GR,16064SPGR,24/11/2016,10,  -   -,0,09/12/2016,9,254
16064,SP,HU,16064SPHU,24/11/2016,10,  -   -,0,09/12/2016,9,148
16064,SP,NE,16064SPNE,24/11/2016,10,  -   -,0,09/12/2016,9,326
16051,EC,SO,16051ECSO,25/11/2016,30,  -   -,0,14/12/2016,9,37
16051,LE,NE,16051LENE,25/11/2016,30,  -   -,0,14/12/2016,9,6
16051,VB,P7,16051VBP7,25/11/2016,30,  -   -,0,14/12/2016,9,42
16051,VB,UP,16051VBUP,25/11/2016,30,  -   -,0,14/12/2016,9,70
16052,VB,SG,16052VBSG,25/11/2016,30,  -   -,0,14/12/2016,9,58
20081,DU,N_,20081DUN_,25/11/2016,10,  -   -,0,14/12/2016,9,319
20081,GL,NE,20081GLNE,25/11/2016,10,  -   -,0,16/12/2016,9,13
20081,NM,M2,20081NMM2,25/11/2016,10,  -   -,0,14/12/2016,9,559
16051,AO,NE,16051AONE,28/11/2016,10,  -   -,0,16/12/2016,9,41
16051,DU,VI,16051DUVI,28/11/2016,10,  -   -,0,16/12/2016,9,25
16051,EC,NE,16051ECNE,28/11/2016,10,  -   -,0,14/12/2016,9,30
16051,EC,PL,16051ECPL,28/11/2016,10,  -   -,0,14/12/2016,9,27
16051,GL,NH,16051GLNH,28/11/2016,10,  -   -,0,14/12/2016,9,25
16051,LE,NE,16051LENE,28/11/2016,10,  -   -,0,14/12/2016,9,4
16051,RB,NE,16051RBNE,28/11/2016,10,  -   -,0,16/12/2016,9,20
16051,RB,OS,16051RBOS,28/11/2016,10,  -   -,0,14/12/2016,9,14
16051,SI,AM,16051SIAM,28/11/2016,10,  -   -,0,16/12/2016,9,25
16051,VB,N5,16051VBN5,28/11/2016,10,  -   -,0,16/12/2016,9,25
16051,VB,UP,16051VBUP,28/11/2016,10,  -   -,0,16/12/2016,9,104
16052,DU,IC,16052DUIC,28/11/2016,10,  -   -,0,19/12/2016,9,39
16052,DU,RO,16052DURO,28/11/2016,10,  -   -,0,19/12/2016,9,25
16052,NA,BL,16052NABL,28/11/2016,10,  -   -,0,03/01/2017,9,5
16052,VB,OS,16052VBOS,28/11/2016,10,  -   -,0,19/12/2016,9,72
16052,VB,PL,16052VBPL,28/11/2016,10,  -   -,0,19/12/2016,9,104
16052,VB,SG,16052VBSG,28/11/2016,10,  -   -,0,19/12/2016,9,84
16053,SK,BL,16053SKBL,28/11/2016,10,  -   -,0,23/12/2016,9,175
16053,SK,NE,16053SKNE,28/11/2016,10,  -   -,0,20/12/2016,9,46
16053,VB,TU,16053VBTU,28/11/2016,10,  -   -,0,20/12/2016,9,127
16064,SP,GR,16064SPGR,29/11/2016,10,  -   -,0,03/01/2017,9,319
16064,SP,HU,16064SPHU,29/11/2016,10,  -   -,0,16/12/2016,9,19
16064,SP,MO,16064SPMO,29/11/2016,10,  -   -,0,23/12/2016,9,319
16064,SP,NE,16064SPNE,29/11/2016,10,  -   -,0,23/12/2016,9,319
17011,ME,AL,17011MEAL,30/11/2016,10,  -   -,0,20/12/2016,9,22
17011,P1,BL,17011P1BL,30/11/2016,10,  -   -,0,20/12/2016,9,22
17011,P1,NE,17011P1NE,30/11/2016,10,  -   -,0,20/12/2016,9,22
17012,SC,N_,17012SCN_,30/11/2016,10,  -   -,0,20/12/2016,9,22
17012,SI,B5,17012SIB5,30/11/2016,10,  -   -,0,20/12/2016,9,22
17013,P1,M2,17013P1M2,30/11/2016,10,  -   -,0,20/12/2016,9,22
17014,GL,BE,17014GLBE,30/11/2016,10,  -   -,0,20/12/2016,9,22
17014,P1,OR,17014P1OR,30/11/2016,10,  -   -,0,23/12/2016,9,22
